Block Address,Incident Number,Neighborhood,Occur 2hr Time,Occur Month,Occur Year,Occurence Date,Person Injury,Precinct,Open Data Latitude,Open Data Longitude,CasingsRecovered,X,Y
1200 BLOCK OF SW CARDINELL DR,22-0150,Goose Hollow,2000 - 2200,1,2022,2022-01-09,FALSE,Central,45.50999386,-122.6887838,0,"7,641,060","679,631"
14200 BLOCK OF SE MILL ST,21-0793,Centennial,0400 - 0600,8,2021,2021-08-17,FALSE,East,45.51018734,-122.5161559,2,"7,685,301","678,550"
SE MILL ST / SE 135TH AVE,20-0485,Hazelwood,2000 - 2200,8,2020,2020-08-29,FALSE,East,45.51019438,-122.5248031,9,"7,683,085","678,608"
13900 BLOCK OF SE MILL ST,21-0619,Hazelwood,2200 - 2400,7,2021,2021-07-09,FALSE,East,45.51019602,-122.520347,4,"7,684,227","678,580"
SE MILL ST / SE 131ST AVE,20-0348,Hazelwood,2000 - 2200,7,2020,2020-07-26,TRUE,East,45.51021762,-122.5281519,0,"7,682,227","678,638"
13400 BLOCK OF SE MILL ST,21-1296,Hazelwood,1400 - 1600,12,2021,2021-12-20,FALSE,East,45.510242,-122.5252145,0,"7,682,980","678,628"
1700 BLOCK OF SE 48TH AVE,21-1247,Richmond,0200 - 0400,12,2021,2021-12-09,FALSE,East,45.51038878,-122.6131815,4,"7,660,438","679,259"
SB I205 FWY AT / SE POWELL BLVD EXIT,19-0030,Montavilla,0000 - 0200,1,2019,2019-01-29,FALSE,East,45.51041323,-122.5656776,0,"7,672,612","678,953"
16800 BLOCK OF SE MILL ST,21-0636,Centennial,1800 - 2000,7,2021,2021-07-10,FALSE,East,45.51044246,-122.4897207,0,"7,692,078","678,475"
16400 BLOCK OF SE MILL ST,21-0224,Centennial,0000 - 0200,3,2021,2021-03-02,FALSE,East,45.51044784,-122.4944736,0,"7,690,860","678,507"
SE 89TH AVE / SE MARKET ST,20-0617,Montavilla,1800 - 2000,9,2020,2020-09-30,FALSE,East,45.51075003,-122.5721128,1,"7,670,966","679,118"
8700 BLOCK OF SE MARKET ST,20-0793,Montavilla,0400 - 0600,11,2020,2020-11-20,FALSE,East,45.51076161,-122.5735999,0,"7,670,585","679,132"
SE MARKET ST / SE 76TH AVE,20-0646,Montavilla,1200 - 1400,10,2020,2020-10-10,TRUE,East,45.51081925,-122.5852695,0,"7,667,595","679,230"
8100 BLOCK OF SE MARKET ST,20-0715,Montavilla,0000 - 0200,10,2020,2020-10-30,FALSE,East,45.51087003,-122.5792894,5,"7,669,128","679,209"
1700 BLOCK OF SE 122ND AVE,21-0849,Mill Park,1800 - 2000,8,2021,2021-08-31,FALSE,East,45.51117832,-122.5377386,10,"7,679,779","679,050"
1600 BLOCK OF SE 130TH AVE,21-1267,Mill Park,2200 - 2400,12,2021,2021-12-13,FALSE,East,45.51130638,-122.5300404,1,"7,681,753","679,047"
10100 BLOCK OF SE MARKET ST,19-0215,Hazelwood,1800 - 2000,7,2019,2019-07-14,TRUE,East,45.51143482,-122.5595103,0,"7,674,202","679,285"
10100 BLOCK OF SE MARKET ST,19-0224,Hazelwood,2200 - 2400,7,2019,2019-07-22,TRUE,East,45.51143482,-122.5595103,0,"7,674,202","679,285"
10100 BLOCK OF SE MARKET ST,20-0548,Hazelwood,2200 - 2400,9,2020,2020-09-11,TRUE,East,45.51143482,-122.5595103,0,"7,674,202","679,285"
10100 BLOCK OF SE MARKET ST,21-0285,Hazelwood,2000 - 2200,4,2021,2021-04-03,TRUE,East,45.51143482,-122.5595103,0,"7,674,202","679,285"
10100 BLOCK OF SE MARKET ST,21-1251,Hazelwood,0200 - 0400,12,2021,2021-12-10,TRUE,East,45.51143482,-122.5595103,0,"7,674,202","679,285"
11200 BLOCK OF SE MARKET ST,20-0032,Mill Park,1400 - 1600,1,2020,2020-01-16,FALSE,East,45.511521,-122.5474751,45,"7,677,287","679,238"
SE 89TH AVE / SE CLAY ST,21-0606,Montavilla,0400 - 0600,7,2021,2021-07-08,FALSE,East,45.51163612,-122.5721178,20,"7,670,973","679,441"
1500 BLOCK OF SE 45TH AVE,21-0891,Richmond,0000 - 0200,8,2021,2021-08-16,FALSE,East,45.51166094,-122.6162102,5,"7,659,674","679,743"
1600 BLOCK OF SE 130TH AVE,20-0040,Mill Park,0200 - 0400,1,2020,2020-01-23,FALSE,East,45.5116685,-122.5300416,1,"7,681,756","679,179"
16000 BLOCK OF SE CLAY ST,20-0150,Centennial,0200 - 0400,4,2020,2020-04-16,FALSE,East,45.51170152,-122.4981115,2,"7,689,939","678,987"
14100 BLOCK OF SE MARKET ST,19-0113,Hazelwood,0000 - 0200,4,2019,2019-04-24,FALSE,East,45.51172321,-122.5179039,9,"7,684,867","679,121"
400 BLOCK OF SW MILL ST,22-0129,Downtown,0000 - 0200,1,2022,2022-01-29,TRUE,Central,45.51195836,-122.6807035,0,"7,643,150","680,291"
2600 BLOCK OF SE HAWTHORNE BLVD,21-0752,Hosford-Abernethy,1600 - 1800,8,2021,2021-08-08,TRUE,Central,45.51202733,-122.6386505,0,"7,653,927","680,028"
SE 172ND AVE / SE MARKET ST,20-0651,Centennial,0000 - 0200,10,2020,2020-10-04,FALSE,East,45.51221443,-122.4859353,0,"7,693,064","679,097"
SE WATER AVE / SE HAWTHORNE BLVD,20-0214,Hosford-Abernethy,2000 - 2200,5,2020,2020-05-30,TRUE,Central,45.51228884,-122.6658442,9,"7,646,961","680,309"
1400 BLOCK OF SE 45TH AVE,21-1027,Sunnyside,0000 - 0200,10,2021,2021-10-15,FALSE,East,45.51244781,-122.6160912,3,"7,659,712","680,029"
1400 BLOCK OF SW NAITO PKWY,20-0636,Downtown,0000 - 0200,10,2020,2020-10-06,TRUE,Central,45.51247445,-122.6753341,1,"7,644,531","680,442"
1400 BLOCK OF SW NAITO PKWY,21-0030,Downtown,0200 - 0400,1,2021,2021-01-10,TRUE,Central,45.51247445,-122.6753341,0,"7,644,531","680,442"
200 BLOCK OF SE MADISON ST,19-0150,Buckman West,0000 - 0200,5,2019,2019-05-19,TRUE,Central,45.51294844,-122.6633093,6,"7,647,617","680,532"
7300 BLOCK OF SE MADISON ST,20-0277,Mt Tabor,1200 - 1400,6,2020,2020-06-25,FALSE,East,45.51296764,-122.5872254,2,"7,667,114","680,026"
1300 BLOCK OF SE 84TH AVE,19-0026,Montavilla,1200 - 1400,1,2019,2019-01-25,FALSE,East,45.51313557,-122.5772026,3,"7,669,684","680,021"
SW 2ND AVE / SW COLUMBIA ST,21-0833,Downtown,0200 - 0400,8,2021,2021-08-26,TRUE,Central,45.51332484,-122.6770798,2,"7,644,092","680,764"
9200 BLOCK OF SE MAIN ST,19-0285,Montavilla,2200 - 2400,9,2019,2019-09-02,TRUE,East,45.51344524,-122.5684025,2,"7,671,942","680,076"
9200 BLOCK OF SE MAIN ST,19-0318,Montavilla,2000 - 2200,9,2019,2019-09-29,FALSE,East,45.51344524,-122.5684025,4,"7,671,942","680,076"
SE 167TH AVE / SE MAIN ST,19-0405,Centennial,0000 - 0200,12,2019,2019-12-15,FALSE,East,45.5136561,-122.4914059,14,"7,691,675","679,657"
SE 165TH AVE / SE MAIN ST,21-1032,Centennial,0000 - 0200,10,2021,2021-10-16,FALSE,East,45.51366033,-122.4930607,57,"7,691,251","679,669"
SE MAIN ST / SE 160TH PL,20-0654,Centennial,2000 - 2200,10,2020,2020-10-07,FALSE,East,45.51372342,-122.4978002,0,"7,690,037","679,722"
1300 BLOCK OF SE 130TH AVE,20-0445,Mill Park,0200 - 0400,8,2020,2020-08-20,TRUE,East,45.51377258,-122.5300544,1,"7,681,772","679,946"
SE 158TH AVE / SE MILLMAIN DR,21-0624,Centennial,0000 - 0200,7,2021,2021-07-11,FALSE,East,45.51379946,-122.5006828,12,"7,689,299","679,768"
9300 BLOCK OF SE SALMON CT,20-0505,Montavilla,0000 - 0200,8,2020,2020-08-07,FALSE,East,45.51380044,-122.5669598,0,"7,672,315","680,196"
13800 BLOCK OF SE MAIN ST,20-0463,Hazelwood,0000 - 0200,8,2020,2020-08-22,TRUE,East,45.5138135,-122.5215098,1,"7,683,962","679,906"
SE 139TH AVE / SE MAIN ST,21-0176,Hazelwood,2000 - 2200,2,2021,2021-02-28,FALSE,East,45.51386334,-122.521016,21,"7,684,089","679,921"
1200 BLOCK OF SE 122ND AVE,21-0081,Mill Park,2000 - 2200,1,2021,2021-01-27,FALSE,East,45.51399748,-122.5376525,2,"7,679,827","680,077"
10300 BLOCK OF SE MAIN ST,20-0492,Hazelwood,0000 - 0200,8,2020,2020-08-30,TRUE,East,45.5140278,-122.5571965,8,"7,674,819","680,215"
10300 BLOCK OF SE MAIN ST,20-0775,Hazelwood,0400 - 0600,11,2020,2020-11-21,TRUE,East,45.5140278,-122.5571965,0,"7,674,819","680,215"
10300 BLOCK OF SE MAIN ST,21-0617,Hazelwood,0000 - 0200,7,2021,2021-07-09,TRUE,East,45.5140278,-122.5571965,0,"7,674,819","680,215"
10300 BLOCK OF SE MAIN ST,21-0655,Hazelwood,0000 - 0200,7,2021,2021-07-18,TRUE,East,45.5140278,-122.5571965,0,"7,674,819","680,215"
10300 BLOCK OF SE MAIN ST,21-0665,Hazelwood,2000 - 2200,7,2021,2021-07-21,TRUE,East,45.5140278,-122.5571965,0,"7,674,819","680,215"
10300 BLOCK OF SE MAIN ST,21-0940,Hazelwood,1400 - 1600,9,2021,2021-09-21,TRUE,East,45.5140278,-122.5571965,0,"7,674,819","680,215"
10300 BLOCK OF SE MAIN ST,21-1344,Hazelwood,0400 - 0600,1,2021,2021-01-24,FALSE,East,45.5140278,-122.5571965,0,"7,674,819","680,215"
10300 BLOCK OF SE MAIN ST,22-0079,Hazelwood,2200 - 2400,1,2022,2022-01-25,TRUE,East,45.5140278,-122.5571965,0,"7,674,819","680,215"
10300 BLOCK OF SE MAIN ST,22-0104,Hazelwood,0000 - 0200,1,2022,2022-01-30,TRUE,East,45.5140278,-122.5571965,0,"7,674,819","680,215"
10300 BLOCK OF SE MAIN ST,22-0387,Hazelwood,0000 - 0200,3,2022,2022-03-30,TRUE,East,45.5140278,-122.5571965,5,"7,674,819","680,215"
10300 BLOCK OF SE MAIN ST,22-0394,Hazelwood,2200 - 2400,3,2022,2022-03-30,TRUE,East,45.5140278,-122.5571965,0,"7,674,819","680,215"
1200 BLOCK OF SE EASTBANK ESPLANADE,21-0556,Buckman West,1600 - 1800,6,2021,2021-06-25,FALSE,Central,45.51403641,-122.6680338,1,"7,646,417","680,961"
1200 BLOCK OF SE EASTBANK ESPLANADE,21-0875,Buckman West,2000 - 2200,9,2021,2021-09-03,TRUE,Central,45.51403641,-122.6680338,2,"7,646,417","680,961"
1200 BLOCK OF SE 86TH AVE,19-0321,Montavilla,2200 - 2400,10,2019,2019-10-04,FALSE,East,45.51409086,-122.5750483,2,"7,670,245","680,355"
1200 BLOCK OF SE 141ST AVE,19-0417,Hazelwood,1000 - 1200,12,2019,2019-12-23,FALSE,East,45.51424035,-122.5182978,5,"7,684,789","680,041"
4000 BLOCK OF SE SALMON ST,20-0283,Sunnyside,2200 - 2400,6,2020,2020-06-19,FALSE,East,45.51425592,-122.6208494,0,"7,658,510","680,720"
SE SALMON ST / SE CESAR E CHAVEZ BLVD,22-0051,Sunnyside,0200 - 0400,1,2022,2022-01-15,FALSE,East,45.51430295,-122.6229077,2,"7,657,983","680,751"
1200 BLOCK OF SE 139TH AVE,21-0438,Hazelwood,1600 - 1800,5,2021,2021-05-25,FALSE,East,45.51430943,-122.5210787,12,"7,684,077","680,084"
1200 BLOCK OF SE 94TH AVE,19-0279,Montavilla,2000 - 2200,8,2019,2019-08-30,FALSE,East,45.514335,-122.5665266,15,"7,672,431","680,388"
1200 BLOCK OF SE 94TH AVE,22-0153,Montavilla,2000 - 2200,1,2022,2022-01-15,FALSE,East,45.514335,-122.5665266,0,"7,672,431","680,388"
SE 8TH AVE / SE SALMON ST,21-1019,Buckman West,0600 - 0800,10,2021,2021-10-09,TRUE,Central,45.5143622,-122.6577241,2,"7,649,062","681,009"
1200 BLOCK OF SE 130TH AVE,20-0284,Mill Park,2200 - 2400,7,2020,2020-07-03,FALSE,East,45.5144337,-122.5300585,11,"7,681,777","680,187"
1200 BLOCK OF SE 130TH AVE,20-0293,Mill Park,1800 - 2000,7,2020,2020-07-05,FALSE,East,45.5144337,-122.5300585,0,"7,681,777","680,187"
1100 BLOCK OF SE 60TH AVE,22-0139,Mt Tabor,1800 - 2000,2,2022,2022-02-06,FALSE,East,45.51447305,-122.6018681,3,"7,663,376","680,672"
1400 BLOCK OF SW PARK AVE,20-0663,Downtown,2000 - 2200,10,2020,2020-10-11,FALSE,Central,45.51458787,-122.6832475,0,"7,642,524","681,267"
1400 BLOCK OF SW PARK AVE,20-0846,Downtown,0600 - 0800,12,2020,2020-12-04,FALSE,Central,45.51458787,-122.6832475,1,"7,642,524","681,267"
1100 BLOCK OF SE 148TH AVE,21-0265,Centennial,0200 - 0400,3,2021,2021-03-28,FALSE,East,45.51466584,-122.5107735,1,"7,686,721","680,148"
SE SALMON ST / SE 122ND AVE,19-0320,Mill Park,2200 - 2400,10,2019,2019-10-02,TRUE,East,45.51469581,-122.5377244,4,"7,679,815","680,332"
1100 BLOCK OF SE 12TH AVE,21-0047,Buckman East,1800 - 2000,1,2021,2021-01-13,FALSE,Central,45.51470852,-122.6535966,0,"7,650,123","681,107"
1100 BLOCK OF SE GRAND AVE,22-0015,Buckman West,0400 - 0600,1,2022,2022-01-03,FALSE,Central,45.51473193,-122.660825,0,"7,648,271","681,165"
1100 BLOCK OF SE 174TH AVE,21-0847,Centennial,0000 - 0200,8,2021,2021-08-30,FALSE,East,45.51475515,-122.4848105,1,"7,693,375","680,016"
1100 BLOCK OF SE 85TH AVE,21-0256,Montavilla,2000 - 2200,3,2021,2021-03-26,FALSE,East,45.51477486,-122.5760645,0,"7,669,991","680,611"
SW 5TH AVE / SW JEFFERSON ST,20-0296,Downtown,0000 - 0200,7,2020,2020-07-06,FALSE,Central,45.51480516,-122.6797513,7,"7,643,422","681,322"
10600 BLOCK OF SE CHERRY BLOSSOM DR,20-0763,Mill Park,0200 - 0400,11,2020,2020-11-07,FALSE,East,45.51482525,-122.5537211,0,"7,675,717","680,483"
12700 BLOCK OF SE SALMON ST,19-0422,Mill Park,1600 - 1800,12,2019,2019-12-28,TRUE,East,45.51484092,-122.5321648,0,"7,681,241","680,349"
1100 BLOCK OF SE 96TH AVE,22-0265,Hazelwood,1800 - 2000,3,2022,2022-03-03,TRUE,East,45.51495713,-122.5642741,0,"7,673,014","680,600"
1100 BLOCK OF SE 138TH AVE,20-0455,Hazelwood,1800 - 2000,8,2020,2020-08-24,FALSE,East,45.514961,-122.5222492,7,"7,683,783","680,329"
SW MAIN ST / SW 1ST AVE,20-0756,Downtown,0000 - 0200,11,2020,2020-11-01,FALSE,Central,45.51507532,-122.6750513,0,"7,644,629","681,388"
16300 BLOCK OF SE SALMON ST,21-0098,Centennial,0200 - 0400,1,2021,2021-01-31,FALSE,East,45.51509859,-122.4944457,2,"7,690,909","680,202"
16300 BLOCK OF SE SALMON ST,21-0449,Centennial,0400 - 0600,5,2021,2021-05-30,FALSE,East,45.51509859,-122.4944457,3,"7,690,909","680,202"
800 BLOCK OF SE TAYLOR ST,20-0419,Buckman West,0400 - 0600,8,2020,2020-08-13,FALSE,Central,45.51511538,-122.6572102,0,"7,649,201","681,280"
1100 BLOCK OF SE 135TH AVE,20-0090,Hazelwood,0400 - 0600,2,2020,2020-02-23,FALSE,East,45.51511706,-122.5247601,8,"7,683,141","680,402"
1100 BLOCK OF SE 135TH AVE,22-0342,Hazelwood,0200 - 0400,3,2022,2022-03-21,FALSE,East,45.51511706,-122.5247601,3,"7,683,141","680,402"
1500 BLOCK OF SW 13TH AVE,19-0171,Downtown,2200 - 2400,6,2019,2019-06-04,FALSE,Central,45.51516114,-122.6881595,3,"7,641,271","681,510"
10500 BLOCK OF SE CHERRY BLOSSOM DR,19-0387,Hazelwood,0000 - 0200,12,2019,2019-12-01,FALSE,East,45.51522896,-122.5549259,3,"7,675,412","680,638"
1000 BLOCK OF SE 174TH AVE,20-0628,Centennial,2200 - 2400,9,2020,2020-09-25,FALSE,East,45.51532419,-122.4847446,0,"7,693,397","680,223"
1000 BLOCK OF SE 106TH AVE,21-1121,Mill Park,0800 - 1000,11,2021,2021-11-04,FALSE,East,45.51534956,-122.5541654,0,"7,675,608","680,677"
SE TAYLOR ST / SE 84TH AVE,20-0015,Montavilla,1600 - 1800,1,2020,2020-01-06,FALSE,East,45.51546968,-122.577089,4,"7,669,735","680,871"
1000 BLOCK OF SE 122ND AVE,21-0329,Mill Park,1200 - 1400,4,2021,2021-04-21,TRUE,East,45.51547372,-122.5377952,8,"7,679,804","680,616"
SW 3RD AVE / SW MAIN ST,20-0351,Downtown,1800 - 2000,7,2020,2020-07-26,TRUE,Central,45.51558732,-122.676991,0,"7,644,137","681,588"
300 BLOCK OF SW MAIN ST,20-0308,Downtown,0000 - 0200,7,2020,2020-07-09,FALSE,Central,45.51559452,-122.6771903,0,"7,644,086","681,592"
1000 BLOCK OF SE 164TH AVE,21-0612,Centennial,0400 - 0600,6,2021,2021-06-29,FALSE,East,45.51564709,-122.493825,1,"7,691,073","680,398"
SE 139TH AVE / SE TAYLOR ST,22-0119,Hazelwood,0000 - 0200,2,2022,2022-02-02,FALSE,East,45.51566568,-122.5210255,13,"7,684,103","680,578"
WB SUNSET HWY AT / CANYON TUNNEL,19-0160,Goose Hollow,2000 - 2200,5,2019,2019-05-25,FALSE,Central,45.51568174,-122.6945252,0,"7,639,645","681,744"
13600 BLOCK OF SE TAYLOR ST,20-0962,Hazelwood,0400 - 0600,2,2020,2020-02-23,FALSE,East,45.51573109,-122.5230766,8,"7,683,578","680,615"
SE 2ND AVE / SE YAMHILL ST,21-0033,Buckman West,0400 - 0600,1,2021,2021-01-12,FALSE,Central,45.51580913,-122.6637969,0,"7,647,520","681,578"
1200 BLOCK OF SE YAMHILL ST,19-0296,Buckman East,1400 - 1600,9,2019,2019-09-10,TRUE,Central,45.51581716,-122.6531469,1,"7,650,249","681,508"
SW 4TH AVE / SW MAIN ST,20-0409,Downtown,1000 - 1200,8,2020,2020-08-09,FALSE,Central,45.51586168,-122.6780045,0,"7,643,880","681,695"
1000 BLOCK OF SW 3RD AVE,21-0024,Downtown,2000 - 2200,1,2021,2021-01-08,FALSE,Central,45.51590741,-122.6767496,9,"7,644,202","681,703"
15300 BLOCK OF SE YAMHILL ST,19-0295,Centennial,1400 - 1600,9,2019,2019-09-09,FALSE,East,45.51592626,-122.5058426,0,"7,687,996","680,576"
1200 BLOCK OF SW COLUMBIA ST,21-0227,Downtown,0000 - 0200,3,2021,2021-03-15,FALSE,Central,45.51598872,-122.687204,5,"7,641,524","681,805"
900 BLOCK OF SE 168TH AVE,21-0257,Centennial,2200 - 2400,3,2021,2021-03-26,FALSE,East,45.51601483,-122.4903374,4,"7,691,970","680,510"
6900 BLOCK OF SE YAMHILL ST,19-0413,Mt Tabor,2000 - 2200,12,2019,2019-12-19,FALSE,East,45.51612041,-122.5915795,1,"7,666,028","681,204"
SW 3RD AVE / SW SALMON ST,20-0239,Downtown,2200 - 2400,6,2020,2020-06-11,FALSE,Central,45.51625538,-122.6766302,4,"7,644,236","681,829"
800 BLOCK OF SE 153RD AVE,21-1277,Centennial,2200 - 2400,12,2021,2021-12-16,FALSE,East,45.51630537,-122.5062852,22,"7,687,886","680,717"
13500 BLOCK OF SE YAMHILL ST,19-0277,Hazelwood,1800 - 2000,8,2019,2019-08-29,FALSE,East,45.51633555,-122.5242728,0,"7,683,277","680,843"
800 BLOCK OF SE 162ND AVE,21-0362,Centennial,0000 - 0200,5,2021,2021-05-05,TRUE,East,45.51636486,-122.4965702,11,"7,690,376","680,677"
3800 BLOCK OF SE BELMONT ST,22-0398,Sunnyside,1200 - 1400,3,2022,2022-03-31,FALSE,Central,45.51639585,-122.6236767,2,"7,657,806","681,519"
SW 1ST AVE / SW TAYLOR ST,20-0268,Downtown,0200 - 0400,6,2020,2020-06-26,FALSE,Central,45.5164032,-122.6743294,0,"7,644,827","681,867"
SE 30TH AVE / SE BELMONT ST,22-0366,Sunnyside,2200 - 2400,3,2022,2022-03-24,FALSE,Central,45.51644247,-122.6347814,4,"7,654,961","681,611"
SW 14TH AVE / SW COLUMBIA ST,21-1252,Goose Hollow,1000 - 1200,12,2021,2021-12-09,TRUE,Central,45.51645022,-122.6887594,0,"7,641,130","681,984"
SE 13TH AVE / SE BELMONT ST,21-0976,Buckman East,0200 - 0400,10,2021,2021-10-01,FALSE,Central,45.51648518,-122.6526376,7,"7,650,386","681,748"
4700 BLOCK OF SE BELMONT ST,20-0610,Sunnyside,2200 - 2400,9,2020,2020-09-28,FALSE,East,45.51651532,-122.6145218,6,"7,660,153","681,501"
SE CESAR E CHAVEZ BLVD / SE BELMONT ST,21-0740,Sunnyside,0200 - 0400,8,2021,2021-08-06,TRUE,East,45.51651892,-122.6229554,15,"7,657,992","681,559"
1200 BLOCK OF SW 11TH AVE,21-0977,Downtown,2000 - 2200,9,2021,2021-09-30,TRUE,Central,45.51663115,-122.6851642,0,"7,642,053","682,025"
12600 BLOCK OF SE ALDER ST,20-0010,Mill Park,1400 - 1600,1,2020,2020-01-02,TRUE,East,45.51673049,-122.5323612,2,"7,681,208","681,039"
12600 BLOCK OF SE ALDER ST,20-0128,Mill Park,0000 - 0200,4,2020,2020-04-05,FALSE,East,45.51673049,-122.5323612,0,"7,681,208","681,039"
800 BLOCK OF SE 38TH AVE,22-0313,Sunnyside,0400 - 0600,3,2022,2022-03-11,FALSE,Central,45.51679767,-122.6243513,0,"7,657,637","681,670"
SW 5TH AVE / SW SALMON ST,21-0229,Downtown,2200 - 2400,3,2021,2021-03-16,FALSE,Central,45.51680114,-122.6786688,7,"7,643,719","682,042"
12100 BLOCK OF SE MORRISON ST,21-0236,Mill Park,0600 - 0800,3,2021,2021-03-19,FALSE,East,45.51690174,-122.5381821,6,"7,679,718","681,139"
700 BLOCK OF SE 155TH AVE,21-1273,Centennial,2200 - 2400,11,2021,2021-11-30,FALSE,East,45.51692387,-122.5041724,0,"7,688,433","680,929"
8600 BLOCK OF SE MORRISON ST,19-0450,Montavilla,1800 - 2000,9,2019,2019-09-06,FALSE,East,45.51692609,-122.5745314,0,"7,670,404","681,385"
800 BLOCK OF SE 139TH AVE,20-0043,Hazelwood,1800 - 2000,1,2020,2020-01-24,FALSE,East,45.51709883,-122.5209672,10,"7,684,131","681,100"
3300 BLOCK OF SE MORRISON ST,21-0916,Sunnyside,2200 - 2400,9,2021,2021-09-17,FALSE,Central,45.5171196,-122.6299324,17,"7,656,210","681,825"
1400 BLOCK OF SW JEFFERSON ST,22-0363,Goose Hollow,1000 - 1200,3,2022,2022-03-24,TRUE,Central,45.51717765,-122.688885,1,"7,641,105","682,250"
0 BLOCK OF SE MORRISON ST,20-0602,Buckman West,2000 - 2200,9,2020,2020-09-25,FALSE,Central,45.5171844,-122.6650708,5,"7,647,207","682,088"
SW 4TH AVE / SW TAYLOR ST,20-0469,Downtown,1200 - 1400,8,2020,2020-08-15,FALSE,Central,45.51719233,-122.6772828,1,"7,644,078","682,175"
800 BLOCK OF SE 73RD AVE,19-0238,Mt Tabor,0400 - 0600,8,2019,2019-08-01,TRUE,East,45.51719913,-122.5876307,4,"7,667,050","681,571"
1500 BLOCK OF SE MORRISON ST,19-0440,Buckman East,0400 - 0600,3,2019,2019-03-30,FALSE,Central,45.51723518,-122.6500942,0,"7,651,045","682,004"
NB I205 FWY SO / SE WASHINGTON ST,20-0236,Hazelwood,2000 - 2200,6,2020,2020-06-10,TRUE,East,45.51724404,-122.5652587,1,"7,672,783","681,440"
1200 BLOCK OF SE MORRISON ST,21-0029,Buckman East,0400 - 0600,1,2021,2021-01-10,FALSE,Central,45.51724683,-122.6531348,16,"7,650,266","682,029"
300 BLOCK OF SE MORRISON ST,19-0068,Buckman West,0200 - 0400,3,2019,2019-03-02,FALSE,Central,45.51728078,-122.6622841,11,"7,647,922","682,104"
16100 BLOCK OF SE ALDER ST,20-0448,Centennial,0600 - 0800,8,2020,2020-08-19,TRUE,East,45.51728499,-122.4971411,0,"7,690,238","681,016"
16100 BLOCK OF SE ALDER ST,20-0673,Centennial,0000 - 0200,10,2020,2020-10-16,FALSE,East,45.51728499,-122.4971411,0,"7,690,238","681,016"
16100 BLOCK OF SE ALDER ST,20-0695,Centennial,1200 - 1400,10,2020,2020-10-23,FALSE,East,45.51728499,-122.4971411,4,"7,690,238","681,016"
16100 BLOCK OF SE ALDER ST,20-0843,Centennial,1600 - 1800,12,2020,2020-12-07,TRUE,East,45.51728499,-122.4971411,1,"7,690,238","681,016"
16100 BLOCK OF SE ALDER ST,20-0852,Centennial,2000 - 2200,12,2020,2020-12-07,FALSE,East,45.51728499,-122.4971411,3,"7,690,238","681,016"
16100 BLOCK OF SE ALDER ST,21-0184,Centennial,0000 - 0200,3,2021,2021-03-02,FALSE,East,45.51728499,-122.4971411,25,"7,690,238","681,016"
16100 BLOCK OF SE ALDER ST,21-0393,Centennial,0000 - 0200,5,2021,2021-05-14,FALSE,East,45.51728499,-122.4971411,1,"7,690,238","681,016"
16000 BLOCK OF SE ALDER ST,19-0168,Centennial,2200 - 2400,6,2019,2019-06-01,FALSE,East,45.51728969,-122.4984486,8,"7,689,903","681,026"
16000 BLOCK OF SE ALDER ST,19-0176,Centennial,2200 - 2400,6,2019,2019-06-10,FALSE,East,45.51728969,-122.4984486,0,"7,689,903","681,026"
16000 BLOCK OF SE ALDER ST,19-0245,Centennial,0000 - 0200,8,2019,2019-08-07,FALSE,East,45.51728969,-122.4984486,11,"7,689,903","681,026"
16000 BLOCK OF SE ALDER ST,19-0263,Centennial,2200 - 2400,8,2019,2019-08-20,FALSE,East,45.51728969,-122.4984486,9,"7,689,903","681,026"
16000 BLOCK OF SE ALDER ST,19-0292,Centennial,2000 - 2200,9,2019,2019-09-04,FALSE,East,45.51728969,-122.4984486,9,"7,689,903","681,026"
16000 BLOCK OF SE ALDER ST,20-0883,Centennial,2000 - 2200,12,2020,2020-12-20,FALSE,East,45.51728969,-122.4984486,6,"7,689,903","681,026"
16000 BLOCK OF SE ALDER ST,20-0927,Centennial,1800 - 2000,12,2020,2020-12-23,FALSE,East,45.51728969,-122.4984486,1,"7,689,903","681,026"
16000 BLOCK OF SE ALDER ST,21-0392,Centennial,1400 - 1600,5,2021,2021-05-13,FALSE,East,45.51728969,-122.4984486,1,"7,689,903","681,026"
16000 BLOCK OF SE ALDER ST,21-0574,Centennial,2200 - 2400,6,2021,2021-06-28,TRUE,East,45.51728969,-122.4984486,7,"7,689,903","681,026"
16000 BLOCK OF SE ALDER ST,21-0608,Centennial,0400 - 0600,7,2021,2021-07-08,FALSE,East,45.51728969,-122.4984486,11,"7,689,903","681,026"
16000 BLOCK OF SE ALDER ST,22-0355,Centennial,0000 - 0200,3,2022,2022-03-23,FALSE,East,45.51728969,-122.4984486,0,"7,689,903","681,026"
15600 BLOCK OF SE ALDER ST,20-0596,Centennial,2200 - 2400,9,2020,2020-09-23,FALSE,East,45.51729838,-122.5025193,4,"7,688,860","681,055"
SW 2ND AVE / SW YAMHILL ST,21-0822,Downtown,1600 - 1800,8,2021,2021-08-22,FALSE,Central,45.51732223,-122.6749149,7,"7,644,686","682,206"
SE 160TH AVE / SE ALDER ST,21-0657,Centennial,0000 - 0200,7,2021,2021-07-20,FALSE,East,45.51733333,-122.4990941,5,"7,689,738","681,046"
15800 BLOCK OF SE ALDER ST,21-0813,Centennial,0000 - 0200,8,2021,2021-08-21,FALSE,East,45.51737888,-122.5001025,5,"7,689,480","681,069"
