Block Address,Incident Number,Neighborhood,Occur 2hr Time,Occur Month,Occur Year,Occurence Date,Person Injury,Precinct,Open Data Latitude,Open Data Longitude,CasingsRecovered,X,Y
8300 BLOCK OF SE DIVISION ST,19-0214,Powellhurst-Gilbert,1400 - 1600,7,2019,7/14/2019,False,East,45.504620860,-122.577125318,1,"7,669,624","676,917"
16600 BLOCK OF SE DIVISION ST,20-0605,Centennial,2000 - 2200,9,2020,9/26/2020,False,East,45.504625070,-122.492002291,10,"7,691,441","676,369"
16700 BLOCK OF SE DIVISION ST,21-0005,Centennial,1000 - 1200,1,2021,1/2/2021,False,East,45.504625555,-122.490074899,0,"7,691,935","676,357"
16900 BLOCK OF SE DIVISION ST,19-0288,Centennial,0600 - 0800,9,2019,9/1/2019,False,East,45.504626798,-122.489052714,1,"7,692,197","676,351"
16900 BLOCK OF SE DIVISION ST,20-0834,Centennial,0200 - 0400,12,2020,12/6/2020,False,East,45.504628563,-122.488475334,13,"7,692,345","676,348"
16900 BLOCK OF SE DIVISION ST,21-0403,Centennial,0200 - 0400,5,2021,5/16/2021,False,East,45.504628563,-122.488475334,10,"7,692,345","676,348"
16900 BLOCK OF SE DIVISION ST,21-0504,Centennial,0000 - 0200,6,2021,6/12/2021,True,East,45.504628563,-122.488475334,0,"7,692,345","676,348"
17100 BLOCK OF SE DIVISION ST,21-0652,Centennial,0200 - 0400,7,2021,7/16/2021,False,East,45.504637732,-122.486201002,1,"7,692,928","676,337"
SE DIVISION ST / SE 32ND AVE,21-0535,Richmond,0000 - 0200,6,2021,6/21/2021,False,Central,45.504794937,-122.632607320,6,"7,655,406","677,351"
SE 82ND AVE / SE DIVISION ST,20-0858,Montavilla,0200 - 0400,12,2020,12/12/2020,True,East,45.504831323,-122.578685914,11,"7,669,226","677,004"
8100 BLOCK OF SE DIVISION ST,19-0120,South Tabor,0400 - 0600,4,2019,4/27/2019,False,East,45.504881480,-122.579249604,10,"7,669,082","677,026"
SE 4TH AVE / SE DIVISION PL,21-0685,Hosford-Abernethy,1400 - 1600,7,2021,7/25/2021,False,Central,45.504895412,-122.661871063,1,"7,647,907","677,587"
2400 BLOCK OF SE 171ST AVE,21-1199,Centennial,1400 - 1600,11,2021,11/21/2021,True,East,45.504993589,-122.486564595,3,"7,692,838","676,469"
S SHERIDAN ST / S WATER AVE,21-0004,South Portland,0600 - 0800,1,2021,1/2/2021,False,Central,45.505006276,-122.675762093,1,"7,644,348","677,723"
SE 148TH AVE / SE CARUTHERS ST,21-1141,Centennial,1600 - 1800,11,2021,11/7/2021,True,East,45.505101794,-122.510778303,0,"7,686,633","676,662"
SE 148TH AVE / SE CARUTHERS ST,21-1145,Centennial,2200 - 2400,11,2021,11/10/2021,False,East,45.505101794,-122.510778303,9,"7,686,633","676,662"
16100 BLOCK OF SE CARUTHERS ST,20-0588,Centennial,2000 - 2200,9,2020,9/21/2020,True,East,45.505255254,-122.496948320,1,"7,690,179","676,630"
SE DIVISION ST / SE 48TH AVE,20-0705,Richmond,2000 - 2200,10,2020,10/24/2020,True,East,45.505295042,-122.612968598,9,"7,660,444","677,401"
SE DIVISION ST / SE 51ST AVE,20-0392,Mt Tabor,0200 - 0400,8,2020,8/6/2020,False,East,45.505308244,-122.610011500,6,"7,661,202","677,386"
SE DIVISION ST / SE 66TH AVE,20-0896,Mt Tabor,0400 - 0600,12,2020,12/26/2020,False,East,45.505372477,-122.595561523,6,"7,664,906","677,313"
2300 BLOCK OF SE 143RD AVE,22-0173,Centennial,1200 - 1400,2,2022,2/13/2022,False,East,45.505386588,-122.515661629,15,"7,685,384","676,797"
SE DIVISION ST / SE 77TH AVE,21-0336,Montavilla,1600 - 1800,4,2021,4/24/2021,False,East,45.505396254,-122.583696993,9,"7,667,947","677,243"
2300 BLOCK OF SE 154TH AVE,20-0609,Centennial,1600 - 1800,9,2020,9/28/2020,False,East,45.505495771,-122.505033315,4,"7,688,109","676,769"
2300 BLOCK OF SE 152ND AVE,20-0408,Centennial,0000 - 0200,8,2020,8/10/2020,False,East,45.505545291,-122.507067859,1,"7,687,588","676,800"
2300 BLOCK OF SE 141ST AVE,19-0145,Hazelwood,1200 - 1400,5,2019,5/15/2019,False,East,45.505547180,-122.518858946,0,"7,684,566","676,876"
2300 BLOCK OF SE 141ST AVE,19-0444,Hazelwood,1200 - 1400,5,2019,5/15/2019,False,East,45.505547180,-122.518858946,0,"7,684,566","676,876"
2300 BLOCK OF SE 141ST AVE,19-0082,Hazelwood,2000 - 2200,3,2019,3/17/2019,False,East,45.505547729,-122.518983821,1,"7,684,534","676,877"
2300 BLOCK OF SE 145TH AVE,21-0460,Centennial,1600 - 1800,5,2021,5/31/2021,False,East,45.505566107,-122.513873204,0,"7,685,844","676,851"
2300 BLOCK OF SE 130TH AVE,20-0199,Mill Park,0000 - 0200,5,2020,5/20/2020,False,East,45.505613930,-122.530016410,3,"7,681,707","676,972"
11500 BLOCK OF SE SHERMAN CT,21-0443,Mill Park,1600 - 1800,5,2021,5/26/2021,False,East,45.505618120,-122.544168249,0,"7,678,080","677,065"
2300 BLOCK OF SE 113TH AVE,20-0198,Mill Park,1000 - 1200,5,2020,5/18/2020,False,East,45.505689952,-122.546605543,4,"7,677,456","677,107"
2300 BLOCK OF SE 159TH AVE,20-0769,Centennial,0000 - 0200,11,2020,11/18/2020,False,East,45.505720009,-122.499251069,9,"7,689,593","676,814"
2300 BLOCK OF SE 174TH AVE,22-0065,Centennial,0200 - 0400,1,2022,1/22/2022,False,East,45.505762377,-122.484625023,0,"7,693,342","676,737"
2300 BLOCK OF SE 121ST AVE,21-0988,Mill Park,0200 - 0400,10,2021,10/3/2021,False,East,45.505786117,-122.538883484,1,"7,679,436","677,092"
12700 BLOCK OF SE SHERMAN ST,21-0277,Mill Park,0000 - 0200,4,2021,4/1/2021,False,East,45.505932102,-122.532193268,1,"7,681,152","677,102"
2200 BLOCK OF SE 162ND AVE,22-0257,Centennial,0000 - 0200,3,2022,3/2/2022,False,East,45.506552088,-122.496681774,3,"7,690,259","677,101"
2200 BLOCK OF SE 84TH AVE,21-1007,Montavilla,1400 - 1600,10,2021,10/9/2021,False,East,45.506696137,-122.576608129,18,"7,669,776","677,670"
2200 BLOCK OF SE 87TH AVE,19-0267,Montavilla,0800 - 1000,8,2019,8/22/2019,False,East,45.506779322,-122.574281743,1,"7,670,373","677,685"
2100 BLOCK OF SE 158TH AVE,20-0246,Centennial,0000 - 0200,6,2020,6/18/2020,False,East,45.506902271,-122.500365682,1,"7,689,318","677,252"
2200 BLOCK OF SE 28TH PL,21-0076,Hosford-Abernethy,2000 - 2200,1,2021,1/25/2021,True,Central,45.506903519,-122.636662605,5,"7,654,387","678,147"
13900 BLOCK OF SE GRANT ST,22-0038,Hazelwood,2000 - 2200,1,2022,1/10/2022,False,East,45.507161910,-122.520332714,9,"7,684,203","677,474"
13900 BLOCK OF SE GRANT ST,22-0069,Hazelwood,2000 - 2200,1,2022,1/23/2022,False,East,45.507161910,-122.520332714,39,"7,684,203","677,474"
2100 BLOCK OF SE 103RD DR,22-0039,Hazelwood,1400 - 1600,1,2022,1/11/2022,True,East,45.507165262,-122.557244522,1,"7,674,743","677,714"
SW ZOO RD / SW SUNSET HWY WB,22-0113,Sylvan-Highlands,1000 - 1200,1,2022,1/28/2022,False,Central,45.507250852,-122.718923107,0,"7,633,309","678,842"
2100 BLOCK OF SE 122ND AVE,20-0475,Mill Park,2200 - 2400,8,2020,8/19/2020,False,East,45.507271166,-122.537602354,0,"7,679,778","677,625"
16200 BLOCK OF SE LINCOLN ST,21-1185,Centennial,2200 - 2400,11,2021,11/25/2021,False,East,45.507369576,-122.496055006,5,"7,690,427","677,395"
2100 BLOCK OF SE 154TH AVE,21-0863,Centennial,1200 - 1400,9,2021,9/1/2021,True,East,45.507539941,-122.505019639,1,"7,688,131","677,514"
SE LINCOLN ST / SE 85TH AVE,21-0282,Montavilla,0200 - 0400,4,2021,4/3/2021,False,East,45.507587961,-122.575688662,6,"7,670,020","677,989"
2000 BLOCK OF SE 145TH AVE,21-0373,Centennial,1200 - 1400,5,2021,5/8/2021,False,East,45.507816682,-122.514136395,3,"7,685,797","677,673"
7600 BLOCK OF SE LINCOLN ST,22-0339,Montavilla,0200 - 0400,3,2022,3/20/2022,False,East,45.507937686,-122.584859377,1,"7,667,673","678,177"
SE LINCOLN ST / SE CESAR E CHAVEZ BLVD,21-0681,Richmond,1800 - 2000,7,2021,7/20/2021,False,East,45.508062041,-122.622713458,1,"7,657,973","678,475"
4000 BLOCK OF SW CANYON RD,21-0161,Sylvan-Highlands,1600 - 1800,2,2021,2/25/2021,False,Central,45.508081933,-122.718510731,2,"7,633,423","679,142"
SE LINCOLN ST / SE 145TH AVE,21-0521,Centennial,1000 - 1200,6,2021,6/17/2021,False,East,45.508097511,-122.514080022,1,"7,685,814","677,775"
SE 152ND AVE / SE LINCOLN ST,22-0340,Centennial,0000 - 0200,3,2022,3/20/2022,False,East,45.508108895,-122.507002378,1,"7,687,628","677,734"
SE CYPRESS AVE / SE HARRISON ST,20-0735,Hosford-Abernethy,0600 - 0800,11,2020,11/2/2020,False,Central,45.508195093,-122.647293609,2,"7,651,675","678,690"
2000 BLOCK OF SE 113TH AVE,19-0046,Mill Park,0200 - 0400,2,2019,2/15/2019,False,East,45.508306849,-122.546785687,3,"7,677,434","678,062"
2000 BLOCK OF SE 143RD AVE,22-0126,Centennial,2000 - 2200,2,2022,2/2/2022,False,East,45.508313835,-122.515667971,0,"7,685,409","677,864"
2000 BLOCK OF SE 41ST AVE,21-0680,Richmond,0000 - 0200,7,2021,7/25/2021,False,East,45.508403300,-122.620279623,0,"7,658,600","678,583"
15200 BLOCK OF SE HARRISON ST,21-0623,Centennial,0000 - 0200,7,2021,7/11/2021,False,East,45.508757144,-122.506486818,0,"7,687,766","677,967"
4700 BLOCK OF SE HARRISON ST,21-0696,Richmond,0200 - 0400,7,2021,7/21/2021,False,East,45.508797538,-122.613625688,0,"7,660,309","678,682"
SE HARRISON ST / SE 152ND AVE,20-0139,Centennial,1200 - 1400,4,2020,4/10/2020,False,East,45.508817720,-122.506945486,4,"7,687,649","677,992"
14000 BLOCK OF SE HARRISON ST,20-0124,Hazelwood,1200 - 1400,4,2020,4/2/2020,False,East,45.508856159,-122.519312140,1,"7,684,480","678,085"
15100 BLOCK OF SE HARRISON ST,20-0093,Centennial,2000 - 2200,2,2020,2/27/2020,False,East,45.508907537,-122.507143758,3,"7,687,599","678,026"
1900 BLOCK OF SE 151ST AVE,20-0129,Centennial,0200 - 0400,4,2020,4/6/2020,False,East,45.509102597,-122.507599377,2,"7,687,484","678,100"
1900 BLOCK OF SW 5TH AVE,21-0540,Downtown,1600 - 1800,6,2021,6/20/2021,False,Central,45.509123478,-122.682760352,1,"7,642,595","679,272"
17000 BLOCK OF SE STEPHENS ST,20-0094,Centennial,1400 - 1600,2,2020,2/29/2020,True,East,45.509168828,-122.487221794,1,"7,692,707","677,995"
1900 BLOCK OF SE 122ND AVE,21-0853,Mill Park,2000 - 2200,8,2021,8/31/2021,False,East,45.509183776,-122.537737307,0,"7,679,761","678,323"
400 BLOCK OF SW COLLEGE ST,19-0117,Downtown,0000 - 0200,4,2019,4/26/2019,False,Central,45.509291607,-122.682142463,1,"7,642,755","679,329"
1900 BLOCK OF SE 122ND AVE,19-0312,Mill Park,0400 - 0600,9,2019,9/22/2019,False,East,45.509416968,-122.537737870,7,"7,679,763","678,408"
1900 BLOCK OF SE 106TH AVE,22-0378,Hazelwood,1400 - 1600,3,2022,3/27/2022,False,East,45.509442153,-122.553733214,1,"7,675,664","678,521"
1900 BLOCK OF SE 135TH AVE,21-0671,Hazelwood,0000 - 0200,7,2021,7/21/2021,False,East,45.509501390,-122.524739365,41,"7,683,095","678,355"
1800 BLOCK OF SE 162ND AVE,20-0648,Centennial,0200 - 0400,10,2020,10/11/2020,False,East,45.509532009,-122.496497793,12,"7,690,333","678,186"
1800 BLOCK OF SE 52ND AVE,20-0430,Mt Tabor,2000 - 2200,8,2020,8/14/2020,False,East,45.509670348,-122.608979516,1,"7,661,508","678,969"
1800 BLOCK OF SE 150TH AVE,20-0098,Centennial,2000 - 2200,2,2020,2/28/2020,False,East,45.509883839,-122.508579086,1,"7,687,240","678,391"
1800 BLOCK OF SE 135TH AVE,20-0570,Hazelwood,2200 - 2400,9,2020,9/16/2020,False,East,45.509968318,-122.524865269,19,"7,683,067","678,526"
1200 BLOCK OF SW CARDINELL DR,22-0150,Goose Hollow,2000 - 2200,1,2022,1/9/2022,False,Central,45.509993855,-122.688783759,0,"7,641,060","679,631"
14200 BLOCK OF SE MILL ST,21-0793,Centennial,0400 - 0600,8,2021,8/17/2021,False,East,45.510187341,-122.516155886,2,"7,685,301","678,550"
SE MILL ST / SE 135TH AVE,20-0485,Hazelwood,2000 - 2200,8,2020,8/29/2020,False,East,45.510194384,-122.524803092,9,"7,683,085","678,608"
13900 BLOCK OF SE MILL ST,21-0619,Hazelwood,2200 - 2400,7,2021,7/9/2021,False,East,45.510196017,-122.520347000,4,"7,684,227","678,580"
SE MILL ST / SE 131ST AVE,20-0348,Hazelwood,2000 - 2200,7,2020,7/26/2020,True,East,45.510217619,-122.528151892,0,"7,682,227","678,638"
13400 BLOCK OF SE MILL ST,21-1296,Hazelwood,1400 - 1600,12,2021,12/20/2021,False,East,45.510242003,-122.525214506,0,"7,682,980","678,628"
1700 BLOCK OF SE 48TH AVE,21-1247,Richmond,0200 - 0400,12,2021,12/9/2021,False,East,45.510388780,-122.613181529,4,"7,660,438","679,259"
SB I205 FWY AT / SE POWELL BLVD EXIT,19-0030,Montavilla,0000 - 0200,1,2019,1/29/2019,False,East,45.510413227,-122.565677597,0,"7,672,612","678,953"
16800 BLOCK OF SE MILL ST,21-0636,Centennial,1800 - 2000,7,2021,7/10/2021,False,East,45.510442462,-122.489720739,0,"7,692,078","678,475"
16400 BLOCK OF SE MILL ST,21-0224,Centennial,0000 - 0200,3,2021,3/2/2021,False,East,45.510447839,-122.494473611,0,"7,690,860","678,507"
SE 89TH AVE / SE MARKET ST,20-0617,Montavilla,1800 - 2000,9,2020,9/30/2020,False,East,45.510750028,-122.572112791,1,"7,670,966","679,118"
8700 BLOCK OF SE MARKET ST,20-0793,Montavilla,0400 - 0600,11,2020,11/20/2020,False,East,45.510761605,-122.573599936,0,"7,670,585","679,132"
SE MARKET ST / SE 76TH AVE,20-0646,Montavilla,1200 - 1400,10,2020,10/10/2020,True,East,45.510819251,-122.585269532,0,"7,667,595","679,230"
8100 BLOCK OF SE MARKET ST,20-0715,Montavilla,0000 - 0200,10,2020,10/30/2020,False,East,45.510870028,-122.579289358,5,"7,669,128","679,209"
1700 BLOCK OF SE 122ND AVE,21-0849,Mill Park,1800 - 2000,8,2021,8/31/2021,False,East,45.511178318,-122.537738635,10,"7,679,779","679,050"
1600 BLOCK OF SE 130TH AVE,21-1267,Mill Park,2200 - 2400,12,2021,12/13/2021,False,East,45.511306376,-122.530040390,1,"7,681,753","679,047"
10100 BLOCK OF SE MARKET ST,19-0215,Hazelwood,1800 - 2000,7,2019,7/14/2019,True,East,45.511434822,-122.559510270,0,"7,674,202","679,285"
10100 BLOCK OF SE MARKET ST,19-0224,Hazelwood,2200 - 2400,7,2019,7/22/2019,True,East,45.511434822,-122.559510270,0,"7,674,202","679,285"
10100 BLOCK OF SE MARKET ST,20-0548,Hazelwood,2200 - 2400,9,2020,9/11/2020,True,East,45.511434822,-122.559510270,0,"7,674,202","679,285"
10100 BLOCK OF SE MARKET ST,21-0285,Hazelwood,2000 - 2200,4,2021,4/3/2021,True,East,45.511434822,-122.559510270,0,"7,674,202","679,285"
10100 BLOCK OF SE MARKET ST,21-1251,Hazelwood,0200 - 0400,12,2021,12/10/2021,True,East,45.511434822,-122.559510270,0,"7,674,202","679,285"
11200 BLOCK OF SE MARKET ST,20-0032,Mill Park,1400 - 1600,1,2020,1/16/2020,False,East,45.511520996,-122.547475148,45,"7,677,287","679,238"
SE 89TH AVE / SE CLAY ST,21-0606,Montavilla,0400 - 0600,7,2021,7/8/2021,False,East,45.511636116,-122.572117807,20,"7,670,973","679,441"
1500 BLOCK OF SE 45TH AVE,21-0891,Richmond,0000 - 0200,8,2021,8/16/2021,False,East,45.511660943,-122.616210203,5,"7,659,674","679,743"
1600 BLOCK OF SE 130TH AVE,20-0040,Mill Park,0200 - 0400,1,2020,1/23/2020,False,East,45.511668503,-122.530041628,1,"7,681,756","679,179"
16000 BLOCK OF SE CLAY ST,20-0150,Centennial,0200 - 0400,4,2020,4/16/2020,False,East,45.511701515,-122.498111501,2,"7,689,939","678,987"
14100 BLOCK OF SE MARKET ST,19-0113,Hazelwood,0000 - 0200,4,2019,4/24/2019,False,East,45.511723210,-122.517903948,9,"7,684,867","679,121"
400 BLOCK OF SW MILL ST,22-0129,Downtown,0000 - 0200,1,2022,1/29/2022,True,Central,45.511958356,-122.680703495,0,"7,643,150","680,291"
2600 BLOCK OF SE HAWTHORNE BLVD,21-0752,Hosford-Abernethy,1600 - 1800,8,2021,8/8/2021,True,Central,45.512027326,-122.638650456,0,"7,653,927","680,028"
SE 172ND AVE / SE MARKET ST,20-0651,Centennial,0000 - 0200,10,2020,10/4/2020,False,East,45.512214425,-122.485935297,0,"7,693,064","679,097"
SE WATER AVE / SE HAWTHORNE BLVD,20-0214,Hosford-Abernethy,2000 - 2200,5,2020,5/30/2020,True,Central,45.512288841,-122.665844173,9,"7,646,961","680,309"
1400 BLOCK OF SE 45TH AVE,21-1027,Sunnyside,0000 - 0200,10,2021,10/15/2021,False,East,45.512447811,-122.616091237,3,"7,659,712","680,029"
1400 BLOCK OF SW NAITO PKWY,20-0636,Downtown,0000 - 0200,10,2020,10/6/2020,True,Central,45.512474448,-122.675334085,1,"7,644,531","680,442"
1400 BLOCK OF SW NAITO PKWY,21-0030,Downtown,0200 - 0400,1,2021,1/10/2021,True,Central,45.512474448,-122.675334085,0,"7,644,531","680,442"
200 BLOCK OF SE MADISON ST,19-0150,Buckman West,0000 - 0200,5,2019,5/19/2019,True,Central,45.512948438,-122.663309338,6,"7,647,617","680,532"
7300 BLOCK OF SE MADISON ST,20-0277,Mt Tabor,1200 - 1400,6,2020,6/25/2020,False,East,45.512967636,-122.587225440,2,"7,667,114","680,026"
1300 BLOCK OF SE 84TH AVE,19-0026,Montavilla,1200 - 1400,1,2019,1/25/2019,False,East,45.513135572,-122.577202615,3,"7,669,684","680,021"
SW 2ND AVE / SW COLUMBIA ST,21-0833,Downtown,0200 - 0400,8,2021,8/26/2021,True,Central,45.513324843,-122.677079843,2,"7,644,092","680,764"
9200 BLOCK OF SE MAIN ST,19-0285,Montavilla,2200 - 2400,9,2019,9/2/2019,True,East,45.513445242,-122.568402451,2,"7,671,942","680,076"
9200 BLOCK OF SE MAIN ST,19-0318,Montavilla,2000 - 2200,9,2019,9/29/2019,False,East,45.513445242,-122.568402451,4,"7,671,942","680,076"
SE 167TH AVE / SE MAIN ST,19-0405,Centennial,0000 - 0200,12,2019,12/15/2019,False,East,45.513656099,-122.491405945,14,"7,691,675","679,657"
SE 165TH AVE / SE MAIN ST,21-1032,Centennial,0000 - 0200,10,2021,10/16/2021,False,East,45.513660328,-122.493060651,57,"7,691,251","679,669"
SE MAIN ST / SE 160TH PL,20-0654,Centennial,2000 - 2200,10,2020,10/7/2020,False,East,45.513723417,-122.497800219,0,"7,690,037","679,722"
1300 BLOCK OF SE 130TH AVE,20-0445,Mill Park,0200 - 0400,8,2020,8/20/2020,True,East,45.513772578,-122.530054406,1,"7,681,772","679,946"
SE 158TH AVE / SE MILLMAIN DR,21-0624,Centennial,0000 - 0200,7,2021,7/11/2021,False,East,45.513799458,-122.500682775,12,"7,689,299","679,768"
9300 BLOCK OF SE SALMON CT,20-0505,Montavilla,0000 - 0200,8,2020,8/7/2020,False,East,45.513800435,-122.566959808,0,"7,672,315","680,196"
13800 BLOCK OF SE MAIN ST,20-0463,Hazelwood,0000 - 0200,8,2020,8/22/2020,True,East,45.513813498,-122.521509808,1,"7,683,962","679,906"
SE 139TH AVE / SE MAIN ST,21-0176,Hazelwood,2000 - 2200,2,2021,2/28/2021,False,East,45.513863339,-122.521015989,21,"7,684,089","679,921"
1200 BLOCK OF SE 122ND AVE,21-0081,Mill Park,2000 - 2200,1,2021,1/27/2021,False,East,45.513997477,-122.537652483,2,"7,679,827","680,077"
10300 BLOCK OF SE MAIN ST,20-0492,Hazelwood,0000 - 0200,8,2020,8/30/2020,True,East,45.514027798,-122.557196549,8,"7,674,819","680,215"
10300 BLOCK OF SE MAIN ST,20-0775,Hazelwood,0400 - 0600,11,2020,11/21/2020,True,East,45.514027798,-122.557196549,0,"7,674,819","680,215"
10300 BLOCK OF SE MAIN ST,21-0617,Hazelwood,0000 - 0200,7,2021,7/9/2021,True,East,45.514027798,-122.557196549,0,"7,674,819","680,215"
10300 BLOCK OF SE MAIN ST,21-0655,Hazelwood,0000 - 0200,7,2021,7/18/2021,True,East,45.514027798,-122.557196549,0,"7,674,819","680,215"
10300 BLOCK OF SE MAIN ST,21-0665,Hazelwood,2000 - 2200,7,2021,7/21/2021,True,East,45.514027798,-122.557196549,0,"7,674,819","680,215"
10300 BLOCK OF SE MAIN ST,21-0940,Hazelwood,1400 - 1600,9,2021,9/21/2021,True,East,45.514027798,-122.557196549,0,"7,674,819","680,215"
10300 BLOCK OF SE MAIN ST,21-1344,Hazelwood,0400 - 0600,1,2021,1/24/2021,False,East,45.514027798,-122.557196549,0,"7,674,819","680,215"
10300 BLOCK OF SE MAIN ST,22-0079,Hazelwood,2200 - 2400,1,2022,1/25/2022,True,East,45.514027798,-122.557196549,0,"7,674,819","680,215"
10300 BLOCK OF SE MAIN ST,22-0104,Hazelwood,0000 - 0200,1,2022,1/30/2022,True,East,45.514027798,-122.557196549,0,"7,674,819","680,215"
10300 BLOCK OF SE MAIN ST,22-0387,Hazelwood,0000 - 0200,3,2022,3/30/2022,True,East,45.514027798,-122.557196549,5,"7,674,819","680,215"
10300 BLOCK OF SE MAIN ST,22-0394,Hazelwood,2200 - 2400,3,2022,3/30/2022,True,East,45.514027798,-122.557196549,0,"7,674,819","680,215"
1200 BLOCK OF SE EASTBANK ESPLANADE,21-0556,Buckman West,1600 - 1800,6,2021,6/25/2021,False,Central,45.514036413,-122.668033787,1,"7,646,417","680,961"
1200 BLOCK OF SE EASTBANK ESPLANADE,21-0875,Buckman West,2000 - 2200,9,2021,9/3/2021,True,Central,45.514036413,-122.668033787,2,"7,646,417","680,961"
1200 BLOCK OF SE 86TH AVE,19-0321,Montavilla,2200 - 2400,10,2019,10/4/2019,False,East,45.514090860,-122.575048316,2,"7,670,245","680,355"
1200 BLOCK OF SE 141ST AVE,19-0417,Hazelwood,1000 - 1200,12,2019,12/23/2019,False,East,45.514240347,-122.518297773,5,"7,684,789","680,041"
4000 BLOCK OF SE SALMON ST,20-0283,Sunnyside,2200 - 2400,6,2020,6/19/2020,False,East,45.514255918,-122.620849366,0,"7,658,510","680,720"
SE SALMON ST / SE CESAR E CHAVEZ BLVD,22-0051,Sunnyside,0200 - 0400,1,2022,1/15/2022,False,East,45.514302954,-122.622907721,2,"7,657,983","680,751"
1200 BLOCK OF SE 139TH AVE,21-0438,Hazelwood,1600 - 1800,5,2021,5/25/2021,False,East,45.514309433,-122.521078693,12,"7,684,077","680,084"
1200 BLOCK OF SE 94TH AVE,19-0279,Montavilla,2000 - 2200,8,2019,8/30/2019,False,East,45.514334996,-122.566526587,15,"7,672,431","680,388"
1200 BLOCK OF SE 94TH AVE,22-0153,Montavilla,2000 - 2200,1,2022,1/15/2022,False,East,45.514334996,-122.566526587,0,"7,672,431","680,388"
SE 8TH AVE / SE SALMON ST,21-1019,Buckman West,0600 - 0800,10,2021,10/9/2021,True,Central,45.514362201,-122.657724059,2,"7,649,062","681,009"
1200 BLOCK OF SE 130TH AVE,20-0284,Mill Park,2200 - 2400,7,2020,7/3/2020,False,East,45.514433701,-122.530058528,11,"7,681,777","680,187"
1200 BLOCK OF SE 130TH AVE,20-0293,Mill Park,1800 - 2000,7,2020,7/5/2020,False,East,45.514433701,-122.530058528,0,"7,681,777","680,187"
1100 BLOCK OF SE 60TH AVE,22-0139,Mt Tabor,1800 - 2000,2,2022,2/6/2022,False,East,45.514473051,-122.601868095,3,"7,663,376","680,672"
1400 BLOCK OF SW PARK AVE,20-0663,Downtown,2000 - 2200,10,2020,10/11/2020,False,Central,45.514587873,-122.683247477,0,"7,642,524","681,267"
1400 BLOCK OF SW PARK AVE,20-0846,Downtown,0600 - 0800,12,2020,12/4/2020,False,Central,45.514587873,-122.683247477,1,"7,642,524","681,267"
1100 BLOCK OF SE 148TH AVE,21-0265,Centennial,0200 - 0400,3,2021,3/28/2021,False,East,45.514665837,-122.510773544,1,"7,686,721","680,148"
SE SALMON ST / SE 122ND AVE,19-0320,Mill Park,2200 - 2400,10,2019,10/2/2019,True,East,45.514695809,-122.537724369,4,"7,679,815","680,332"
1100 BLOCK OF SE 12TH AVE,21-0047,Buckman East,1800 - 2000,1,2021,1/13/2021,False,Central,45.514708523,-122.653596629,0,"7,650,123","681,107"
1100 BLOCK OF SE GRAND AVE,22-0015,Buckman West,0400 - 0600,1,2022,1/3/2022,False,Central,45.514731930,-122.660825018,0,"7,648,271","681,165"
1100 BLOCK OF SE 174TH AVE,21-0847,Centennial,0000 - 0200,8,2021,8/30/2021,False,East,45.514755148,-122.484810524,1,"7,693,375","680,016"
1100 BLOCK OF SE 85TH AVE,21-0256,Montavilla,2000 - 2200,3,2021,3/26/2021,False,East,45.514774860,-122.576064529,0,"7,669,991","680,611"
